Name,Year_Born,Gender,State,cnt
Leslie,1958,F,AK,8
Nora,1958,F,AK,8
Sheila,1958,F,AK,8
Susie,1958,F,AK,8
Virginia,1958,F,AK,8
Anne,1958,F,AK,7
Beth,1958,F,AK,7
Carla,1958,F,AK,7
Darla,1958,F,AK,7
Debora,1958,F,AK,7
Emma,1958,F,AK,7
Florence,1958,F,AK,7
Jacqueline,1958,F,AK,7
Lillian,1958,F,AK,7
Lois,1958,F,AK,7
Lydia,1958,F,AK,7
Marie,1958,F,AK,7
Marlene,1958,F,AK,7
Michele,1958,F,AK,7
Pam,1958,F,AK,7
Renee,1958,F,AK,7
Rhoda,1958,F,AK,7
Sarah,1958,F,AK,7
Shawn,1958,F,AK,7
Wanda,1958,F,AK,7
Yvonne,1958,F,AK,7
Andrea,1958,F,AK,6
Annie,1958,F,AK,6
Becky,1958,F,AK,6
Bonnie,1958,F,AK,6
Colleen,1958,F,AK,6
Eileen,1958,F,AK,6
Gail,1958,F,AK,6
Geraldine,1958,F,AK,6
Grace,1958,F,AK,6
Heather,1958,F,AK,6
Jeanette,1958,F,AK,6
Joann,1958,F,AK,6
Loretta,1958,F,AK,6
Lorraine,1958,F,AK,6
Marilyn,1958,F,AK,6
Melody,1958,F,AK,6
Shannon,1958,F,AK,6
Stella,1958,F,AK,6
Stephanie,1958,F,AK,6
Sue,1958,F,AK,6
Vicky,1958,F,AK,6
Annette,1958,F,AK,5
Audrey,1958,F,AK,5
Carrie,1958,F,AK,5
Cecilia,1958,F,AK,5
Charlene,1958,F,AK,5
Delores,1958,F,AK,5
Dianne,1958,F,AK,5
Dora,1958,F,AK,5
Eva,1958,F,AK,5
Flora,1958,F,AK,5
Frances,1958,F,AK,5
Gayle,1958,F,AK,5
Holly,1958,F,AK,5
Jenny,1958,F,AK,5
Josephine,1958,F,AK,5
Leona,1958,F,AK,5
Lou,1958,F,AK,5
Mildred,1958,F,AK,5
Molly,1958,F,AK,5
Priscilla,1958,F,AK,5
Rita,1958,F,AK,5
Sherri,1958,F,AK,5
Sheryl,1958,F,AK,5
Suzanne,1958,F,AK,5
Sylvia,1958,F,AK,5
Tamara,1958,F,AK,5
Tami,1958,F,AK,5
Mary,1959,F,AK,61
Karen,1959,F,AK,56
Debra,1959,F,AK,52
Linda,1959,F,AK,51
Donna,1959,F,AK,47
Patricia,1959,F,AK,47
Susan,1959,F,AK,46
Pamela,1959,F,AK,44
Lisa,1959,F,AK,43
Sharon,1959,F,AK,43
Cynthia,1959,F,AK,41
Nancy,1959,F,AK,41
Cheryl,1959,F,AK,36
Kathy,1959,F,AK,35
Barbara,1959,F,AK,33
Deborah,1959,F,AK,33
Kathleen,1959,F,AK,33
Margaret,1959,F,AK,32
Elizabeth,1959,F,AK,31
Julie,1959,F,AK,31
Teresa,1959,F,AK,31
Laura,1959,F,AK,29
Sandra,1959,F,AK,29
Carol,1959,F,AK,28
Cindy,1959,F,AK,27
Kimberly,1959,F,AK,26
Theresa,1959,F,AK,26
Lori,1959,F,AK,25
Diane,1959,F,AK,23
Michelle,1959,F,AK,23
Debbie,1959,F,AK,22
Helen,1959,F,AK,22
Connie,1959,F,AK,21
Diana,1959,F,AK,21
Tina,1959,F,AK,21
Virginia,1959,F,AK,21
Brenda,1959,F,AK,20
Janice,1959,F,AK,20
Rebecca,1959,F,AK,20
Tammy,1959,F,AK,20
Dorothy,1959,F,AK,19
Judy,1959,F,AK,19
Kelly,1959,F,AK,19
Kim,1959,F,AK,19
Denise,1959,F,AK,18
Catherine,1959,F,AK,17
Darlene,1959,F,AK,17
Laurie,1959,F,AK,17
Leslie,1959,F,AK,17
Valerie,1959,F,AK,17
Ruth,1959,F,AK,16
Shirley,1959,F,AK,16
Vicki,1959,F,AK,16
Dawn,1959,F,AK,15
Ellen,1959,F,AK,15
Janet,1959,F,AK,15
Robin,1959,F,AK,15
Arlene,1959,F,AK,14
Marie,1959,F,AK,14
Renee,1959,F,AK,14
Angela,1959,F,AK,13
Anna,1959,F,AK,13
Carolyn,1959,F,AK,13
Evelyn,1959,F,AK,13
Katherine,1959,F,AK,13
Kathryn,1959,F,AK,13
Rose,1959,F,AK,13
Sarah,1959,F,AK,13
Terry,1959,F,AK,13
Christine,1959,F,AK,12
Joyce,1959,F,AK,12
Julia,1959,F,AK,12
Rita,1959,F,AK,12
Sally,1959,F,AK,12
Sherry,1959,F,AK,12
Ann,1959,F,AK,11
Bonnie,1959,F,AK,11
Cathy,1959,F,AK,11
Jean,1959,F,AK,11
Joanne,1959,F,AK,11
Judith,1959,F,AK,11
Martha,1959,F,AK,11
Norma,1959,F,AK,11
Penny,1959,F,AK,11
Terri,1959,F,AK,11
Paula,1959,F,AK,10
Ramona,1959,F,AK,10
Wanda,1959,F,AK,10
Annette,1959,F,AK,9
Bernice,1959,F,AK,9
Betty,1959,F,AK,9
Jennifer,1959,F,AK,9
Lillian,1959,F,AK,9
Lorraine,1959,F,AK,9
Maria,1959,F,AK,9
Marilyn,1959,F,AK,9
Patti,1959,F,AK,9
Rhonda,1959,F,AK,9
Alice,1959,F,AK,8
Audrey,1959,F,AK,8
Becky,1959,F,AK,8
Beverly,1959,F,AK,8
Colleen,1959,F,AK,8
Elaine,1959,F,AK,8
Grace,1959,F,AK,8
Irene,1959,F,AK,8
Jane,1959,F,AK,8
Joan,1959,F,AK,8
Regina,1959,F,AK,8
Tamara,1959,F,AK,8
Victoria,1959,F,AK,8
Carrie,1959,F,AK,7
Christina,1959,F,AK,7
Emily,1959,F,AK,7
Emma,1959,F,AK,7
Geraldine,1959,F,AK,7
Heidi,1959,F,AK,7
Holly,1959,F,AK,7
Jeanne,1959,F,AK,7
Josephine,1959,F,AK,7
Marcia,1959,F,AK,7
Marlene,1959,F,AK,7
Pauline,1959,F,AK,7
Peggy,1959,F,AK,7
Sheryl,1959,F,AK,7
Tracy,1959,F,AK,7
Veronica,1959,F,AK,7
Vivian,1959,F,AK,7
Amy,1959,F,AK,6
Charlene,1959,F,AK,6
Doris,1959,F,AK,6
Eileen,1959,F,AK,6
Esther,1959,F,AK,6
Flora,1959,F,AK,6
Gail,1959,F,AK,6
Gina,1959,F,AK,6
Jackie,1959,F,AK,6
Jacqueline,1959,F,AK,6
Loretta,1959,F,AK,6
Marjorie,1959,F,AK,6
Melody,1959,F,AK,6
Natalie,1959,F,AK,6
Roberta,1959,F,AK,6
Shannon,1959,F,AK,6
Shelly,1959,F,AK,6
Suzanne,1959,F,AK,6
Toni,1959,F,AK,6
Agnes,1959,F,AK,5
Anita,1959,F,AK,5
Anne,1959,F,AK,5
April,1959,F,AK,5
Bertha,1959,F,AK,5
Candy,1959,F,AK,5
Carla,1959,F,AK,5
Chris,1959,F,AK,5
Crystal,1959,F,AK,5
Dana,1959,F,AK,5
Debora,1959,F,AK,5
Elena,1959,F,AK,5
Eva,1959,F,AK,5
Florence,1959,F,AK,5
Joni,1959,F,AK,5
Kelli,1959,F,AK,5
Kristen,1959,F,AK,5
Laurel,1959,F,AK,5
Margie,1959,F,AK,5
Minnie,1959,F,AK,5
Nina,1959,F,AK,5
Patty,1959,F,AK,5
Rachel,1959,F,AK,5
Shawn,1959,F,AK,5
Sheila,1959,F,AK,5
Shelley,1959,F,AK,5
Sheri,1959,F,AK,5
Sherrie,1959,F,AK,5
Stephanie,1959,F,AK,5
Teri,1959,F,AK,5
Wendy,1959,F,AK,5
Yvonne,1959,F,AK,5
Mary,1960,F,AK,78
Linda,1960,F,AK,56
Karen,1960,F,AK,53
Debra,1960,F,AK,50
Susan,1960,F,AK,50
Elizabeth,1960,F,AK,47
Sandra,1960,F,AK,47
Patricia,1960,F,AK,43
Donna,1960,F,AK,42
Cindy,1960,F,AK,40
Cheryl,1960,F,AK,39
Teresa,1960,F,AK,39
Cynthia,1960,F,AK,37
Nancy,1960,F,AK,37
Laura,1960,F,AK,36
Deborah,1960,F,AK,35
Lisa,1960,F,AK,34
Barbara,1960,F,AK,32
Kelly,1960,F,AK,32
Theresa,1960,F,AK,32
Brenda,1960,F,AK,31
Sharon,1960,F,AK,30
Julie,1960,F,AK,29
Lori,1960,F,AK,28
Carol,1960,F,AK,27
Margaret,1960,F,AK,27
Debbie,1960,F,AK,26
Kathleen,1960,F,AK,26
Rebecca,1960,F,AK,26
Janet,1960,F,AK,25
Diane,1960,F,AK,24
Kimberly,1960,F,AK,24
Pamela,1960,F,AK,24
Dorothy,1960,F,AK,23
Kathy,1960,F,AK,23
Alice,1960,F,AK,22
Robin,1960,F,AK,22
Katherine,1960,F,AK,21
Leslie,1960,F,AK,21
Connie,1960,F,AK,20
Kim,1960,F,AK,20
Janice,1960,F,AK,19
Laurie,1960,F,AK,18
Rhonda,1960,F,AK,18
Ruth,1960,F,AK,17
Terri,1960,F,AK,17
Cathy,1960,F,AK,16
Tammy,1960,F,AK,16
Wendy,1960,F,AK,16
Catherine,1960,F,AK,15
Darlene,1960,F,AK,15
Diana,1960,F,AK,15
Rose,1960,F,AK,15
Vicki,1960,F,AK,15
Bonnie,1960,F,AK,14
Carolyn,1960,F,AK,14
Denise,1960,F,AK,14
Marie,1960,F,AK,14
Terry,1960,F,AK,14
Anna,1960,F,AK,13
Michelle,1960,F,AK,13
Roberta,1960,F,AK,13
Sarah,1960,F,AK,13
Sheryl,1960,F,AK,13
Shirley,1960,F,AK,13
Anita,1960,F,AK,12
Ann,1960,F,AK,12
Judith,1960,F,AK,12
Pauline,1960,F,AK,12
Angela,1960,F,AK,11
Carrie,1960,F,AK,11
Joyce,1960,F,AK,11
Martha,1960,F,AK,11
Pam,1960,F,AK,11
Paula,1960,F,AK,11
Peggy,1960,F,AK,11
Beverly,1960,F,AK,10
Ellen,1960,F,AK,10
Gail,1960,F,AK,10
Helen,1960,F,AK,10
Jacqueline,1960,F,AK,10
Jean,1960,F,AK,10
Jennifer,1960,F,AK,10
Joanne,1960,F,AK,10
Marilyn,1960,F,AK,10
Melanie,1960,F,AK,10
Sheila,1960,F,AK,10
Sherry,1960,F,AK,10
Tina,1960,F,AK,10
Tracy,1960,F,AK,10
Virginia,1960,F,AK,10
Yvonne,1960,F,AK,10
Annette,1960,F,AK,9
Beth,1960,F,AK,9
Cheri,1960,F,AK,9
Christina,1960,F,AK,9
Colleen,1960,F,AK,9
Dawn,1960,F,AK,9
Emily,1960,F,AK,9
Eva,1960,F,AK,9
Josephine,1960,F,AK,9
Loretta,1960,F,AK,9
Lucy,1960,F,AK,9
Phyllis,1960,F,AK,9
Stephanie,1960,F,AK,9
Tamara,1960,F,AK,9
Amy,1960,F,AK,8
Bernadette,1960,F,AK,8
Carla,1960,F,AK,8
Eileen,1960,F,AK,8
Frances,1960,F,AK,8
Grace,1960,F,AK,8
Kathryn,1960,F,AK,8
Marlene,1960,F,AK,8
Penny,1960,F,AK,8
Suzanne,1960,F,AK,8
Becky,1960,F,AK,7
Betty,1960,F,AK,7
Charlene,1960,F,AK,7
Christine,1960,F,AK,7
Crystal,1960,F,AK,7
Elaine,1960,F,AK,7
Elena,1960,F,AK,7
Emma,1960,F,AK,7
Heidi,1960,F,AK,7
Holly,1960,F,AK,7
Monica,1960,F,AK,7
Rita,1960,F,AK,7
Sally,1960,F,AK,7
Tami,1960,F,AK,7
Andrea,1960,F,AK,6
Dana,1960,F,AK,6
Deanna,1960,F,AK,6
Esther,1960,F,AK,6
Florence,1960,F,AK,6
Harriet,1960,F,AK,6
Irene,1960,F,AK,6
Jeanette,1960,F,AK,6
Lillian,1960,F,AK,6
Louise,1960,F,AK,6
Margie,1960,F,AK,6
Maria,1960,F,AK,6
Marjorie,1960,F,AK,6
Matilda,1960,F,AK,6
Melinda,1960,F,AK,6
Melody,1960,F,AK,6
Michele,1960,F,AK,6
Patty,1960,F,AK,6
Ramona,1960,F,AK,6
Renee,1960,F,AK,6
Vivian,1960,F,AK,6
April,1960,F,AK,5
Bertha,1960,F,AK,5
Dora,1960,F,AK,5
Doris,1960,F,AK,5
Eleanor,1960,F,AK,5
Evelyn,1960,F,AK,5
Fannie,1960,F,AK,5
Geraldine,1960,F,AK,5
Heather,1960,F,AK,5
Jeannie,1960,F,AK,5
Jo,1960,F,AK,5
Jody,1960,F,AK,5
Johanna,1960,F,AK,5
Judy,1960,F,AK,5
Julia,1960,F,AK,5
Kirsten,1960,F,AK,5
Maureen,1960,F,AK,5
Mona,1960,F,AK,5
Myrna,1960,F,AK,5
Nellie,1960,F,AK,5
Nora,1960,F,AK,5
Rosemary,1960,F,AK,5
Ruby,1960,F,AK,5
Sandy,1960,F,AK,5
Shelly,1960,F,AK,5
Stella,1960,F,AK,5
Teri,1960,F,AK,5
Valerie,1960,F,AK,5
Vera,1960,F,AK,5
Vicky,1960,F,AK,5
Victoria,1960,F,AK,5
Wanda,1960,F,AK,5
Mary,1961,F,AK,80
Lisa,1961,F,AK,60
Karen,1961,F,AK,51
Linda,1961,F,AK,48
Susan,1961,F,AK,47
Donna,1961,F,AK,45
Patricia,1961,F,AK,44
Cynthia,1961,F,AK,43
Debra,1961,F,AK,42
Theresa,1961,F,AK,41
Lori,1961,F,AK,40
Barbara,1961,F,AK,39
Sandra,1961,F,AK,39
Cheryl,1961,F,AK,37
Teresa,1961,F,AK,35
Brenda,1961,F,AK,34
Kelly,1961,F,AK,34
Sharon,1961,F,AK,34
Nancy,1961,F,AK,33
Laura,1961,F,AK,31
Deborah,1961,F,AK,29
Kimberly,1961,F,AK,29
Carol,1961,F,AK,28
Elizabeth,1961,F,AK,28
Cindy,1961,F,AK,27
Denise,1961,F,AK,27
Janet,1961,F,AK,27
Robin,1961,F,AK,27
Pamela,1961,F,AK,26
Angela,1961,F,AK,23
Diane,1961,F,AK,23
Margaret,1961,F,AK,23
Debbie,1961,F,AK,22
Kathleen,1961,F,AK,22
Catherine,1961,F,AK,21
Christine,1961,F,AK,21
Julie,1961,F,AK,21
Kim,1961,F,AK,21
Michelle,1961,F,AK,21
Rebecca,1961,F,AK,21
Katherine,1961,F,AK,20
Dawn,1961,F,AK,19
Kathy,1961,F,AK,19
Marie,1961,F,AK,19
Colleen,1961,F,AK,18
Janice,1961,F,AK,18
Sherry,1961,F,AK,18
Tammy,1961,F,AK,18
Shirley,1961,F,AK,17
Diana,1961,F,AK,16
Jacqueline,1961,F,AK,16
Jennifer,1961,F,AK,16
Martha,1961,F,AK,16
Terri,1961,F,AK,16
Tina,1961,F,AK,16
Anna,1961,F,AK,15
Darlene,1961,F,AK,14
Dorothy,1961,F,AK,14
Lucy,1961,F,AK,14
Ruth,1961,F,AK,14
Wendy,1961,F,AK,14
Alice,1961,F,AK,13
Carolyn,1961,F,AK,13
Connie,1961,F,AK,13
Laurie,1961,F,AK,13
Renee,1961,F,AK,13
Tamara,1961,F,AK,13
Valerie,1961,F,AK,13
Wanda,1961,F,AK,13
Beth,1961,F,AK,12
Carla,1961,F,AK,12
Doris,1961,F,AK,12
Grace,1961,F,AK,12
Judy,1961,F,AK,12
Rhonda,1961,F,AK,12
Roberta,1961,F,AK,12
Tracy,1961,F,AK,12
Vicki,1961,F,AK,12
Virginia,1961,F,AK,12
Ann,1961,F,AK,11
Carrie,1961,F,AK,11
Elaine,1961,F,AK,11
Helen,1961,F,AK,11
Jill,1961,F,AK,11
Judith,1961,F,AK,11
Michele,1961,F,AK,11
Anita,1961,F,AK,10
Anne,1961,F,AK,10
Betty,1961,F,AK,10
Bonnie,1961,F,AK,10
Cathy,1961,F,AK,10
Julia,1961,F,AK,10
Maria,1961,F,AK,10
Sarah,1961,F,AK,10
Vera,1961,F,AK,10
Becky,1961,F,AK,9
Clara,1961,F,AK,9
Evelyn,1961,F,AK,9
Gloria,1961,F,AK,9
Joan,1961,F,AK,9
Joyce,1961,F,AK,9
Lynn,1961,F,AK,9
Marilyn,1961,F,AK,9
Melissa,1961,F,AK,9
Pauline,1961,F,AK,9
Rose,1961,F,AK,9
Toni,1961,F,AK,9
Agnes,1961,F,AK,8
Beverly,1961,F,AK,8
Holly,1961,F,AK,8
Kathryn,1961,F,AK,8
Leslie,1961,F,AK,8
Marlene,1961,F,AK,8
Maureen,1961,F,AK,8
Melody,1961,F,AK,8
Monica,1961,F,AK,8
Peggy,1961,F,AK,8
Sheila,1961,F,AK,8
Shelley,1961,F,AK,8
Tami,1961,F,AK,8
Terry,1961,F,AK,8
Veronica,1961,F,AK,8
Victoria,1961,F,AK,8
Bertha,1961,F,AK,7
Ella,1961,F,AK,7
Ellen,1961,F,AK,7
Eva,1961,F,AK,7
Geraldine,1961,F,AK,7
Jean,1961,F,AK,7
Nora,1961,F,AK,7
Paula,1961,F,AK,7
Sheri,1961,F,AK,7
Sheryl,1961,F,AK,7
Stephanie,1961,F,AK,7
Suzanne,1961,F,AK,7
Teri,1961,F,AK,7
Amy,1961,F,AK,6
Annette,1961,F,AK,6
April,1961,F,AK,6
Arlene,1961,F,AK,6
Audrey,1961,F,AK,6
Charlene,1961,F,AK,6
Chris,1961,F,AK,6
Christina,1961,F,AK,6
Gail,1961,F,AK,6
Gladys,1961,F,AK,6
Joanne,1961,F,AK,6
Juanita,1961,F,AK,6
Lynda,1961,F,AK,6
Melanie,1961,F,AK,6
Minnie,1961,F,AK,6
Molly,1961,F,AK,6
Olga,1961,F,AK,6
Sara,1961,F,AK,6
Shannon,1961,F,AK,6
Stella,1961,F,AK,6
Sylvia,1961,F,AK,6
Verna,1961,F,AK,6
Yvonne,1961,F,AK,6
Annie,1961,F,AK,5
Cheri,1961,F,AK,5
Christy,1961,F,AK,5
Cora,1961,F,AK,5
Edna,1961,F,AK,5
Eleanor,1961,F,AK,5
Esther,1961,F,AK,5
Frances,1961,F,AK,5
Heidi,1961,F,AK,5
Jackie,1961,F,AK,5
Jana,1961,F,AK,5
Jane,1961,F,AK,5
Jeanette,1961,F,AK,5
Joann,1961,F,AK,5
Joni,1961,F,AK,5
Joy,1961,F,AK,5
Laurel,1961,F,AK,5
Lorraine,1961,F,AK,5
Melinda,1961,F,AK,5
Patti,1961,F,AK,5
Penny,1961,F,AK,5
Ramona,1961,F,AK,5
Rita,1961,F,AK,5
Rosemary,1961,F,AK,5
Roxanne,1961,F,AK,5
Ruby,1961,F,AK,5
Sally,1961,F,AK,5
Sue,1961,F,AK,5
Vanessa,1961,F,AK,5
Mary,1962,F,AK,86
Karen,1962,F,AK,61
Susan,1962,F,AK,55
Cynthia,1962,F,AK,46
Brenda,1962,F,AK,45
Lisa,1962,F,AK,45
Elizabeth,1962,F,AK,43
Linda,1962,F,AK,42
Deborah,1962,F,AK,41
Carol,1962,F,AK,40
Kimberly,1962,F,AK,40
Lori,1962,F,AK,39
Patricia,1962,F,AK,39
Donna,1962,F,AK,38
Kelly,1962,F,AK,37
Laura,1962,F,AK,37
Barbara,1962,F,AK,36
Teresa,1962,F,AK,36
Theresa,1962,F,AK,33
Debra,1962,F,AK,32
Sandra,1962,F,AK,32
Cheryl,1962,F,AK,31
Michelle,1962,F,AK,30
Diane,1962,F,AK,29
Pamela,1962,F,AK,29
Sharon,1962,F,AK,28
Julie,1962,F,AK,25
Tammy,1962,F,AK,24
Denise,1962,F,AK,23
Janet,1962,F,AK,22
Darlene,1962,F,AK,21
Kathy,1962,F,AK,21
Margaret,1962,F,AK,21
Anna,1962,F,AK,20
Kim,1962,F,AK,20
Laurie,1962,F,AK,20
Nancy,1962,F,AK,20
Rebecca,1962,F,AK,20
Tina,1962,F,AK,20
Catherine,1962,F,AK,19
Cindy,1962,F,AK,19
Judy,1962,F,AK,19
Katherine,1962,F,AK,19
Rhonda,1962,F,AK,19
Christine,1962,F,AK,18
Dawn,1962,F,AK,18
Kathleen,1962,F,AK,18
Terri,1962,F,AK,18
Angela,1962,F,AK,17
Colleen,1962,F,AK,17
Debbie,1962,F,AK,17
Janice,1962,F,AK,16
Martha,1962,F,AK,16
Michele,1962,F,AK,16
Christina,1962,F,AK,15
Robin,1962,F,AK,15
Valerie,1962,F,AK,15
Alice,1962,F,AK,14
Beverly,1962,F,AK,14
Bonnie,1962,F,AK,13
Carolyn,1962,F,AK,13
Jennifer,1962,F,AK,13
Lynn,1962,F,AK,13
Marie,1962,F,AK,13
Roberta,1962,F,AK,13
Ruth,1962,F,AK,13
Wendy,1962,F,AK,13
Yvonne,1962,F,AK,13
Connie,1962,F,AK,12
Paula,1962,F,AK,12
Peggy,1962,F,AK,12
Renee,1962,F,AK,12
Sarah,1962,F,AK,12
Sherri,1962,F,AK,12
Suzanne,1962,F,AK,12
Ann,1962,F,AK,11
Jill,1962,F,AK,11
Kathryn,1962,F,AK,11
Rose,1962,F,AK,11
Tamara,1962,F,AK,11
Victoria,1962,F,AK,11
Cora,1962,F,AK,10
Irene,1962,F,AK,10
Rita,1962,F,AK,10
Sally,1962,F,AK,10
Shannon,1962,F,AK,10
Sheryl,1962,F,AK,10
Stephanie,1962,F,AK,10
Vicki,1962,F,AK,10
Virginia,1962,F,AK,10
Wanda,1962,F,AK,10
Agnes,1962,F,AK,9
Carla,1962,F,AK,9
Cathy,1962,F,AK,9
Darla,1962,F,AK,9
Heidi,1962,F,AK,9
Jacqueline,1962,F,AK,9
Jamie,1962,F,AK,9
Jean,1962,F,AK,9
Julia,1962,F,AK,9
Marlene,1962,F,AK,9
Sheila,1962,F,AK,9
Sherry,1962,F,AK,9
Shirley,1962,F,AK,9
Toni,1962,F,AK,9
Tracy,1962,F,AK,9
Anne,1962,F,AK,8
Beth,1962,F,AK,8
Charlotte,1962,F,AK,8
Cheri,1962,F,AK,8
Elaine,1962,F,AK,8
Elsie,1962,F,AK,8
Evelyn,1962,F,AK,8
Jeanette,1962,F,AK,8
Joyce,1962,F,AK,8
Leslie,1962,F,AK,8
Pam,1962,F,AK,8
Pauline,1962,F,AK,8
Rachel,1962,F,AK,8
Vickie,1962,F,AK,8
Anita,1962,F,AK,7
Annette,1962,F,AK,7
Annie,1962,F,AK,7
Carrie,1962,F,AK,7
Diana,1962,F,AK,7
Doris,1962,F,AK,7
Esther,1962,F,AK,7
Eva,1962,F,AK,7
Gail,1962,F,AK,7
Gina,1962,F,AK,7
Gladys,1962,F,AK,7
Helen,1962,F,AK,7
Jane,1962,F,AK,7
Joann,1962,F,AK,7
Lorraine,1962,F,AK,7
Molly,1962,F,AK,7
Nora,1962,F,AK,7
Veronica,1962,F,AK,7
Caroline,1962,F,AK,6
Dora,1962,F,AK,6
Dorothy,1962,F,AK,6
Holly,1962,F,AK,6
Ida,1962,F,AK,6
Jeannine,1962,F,AK,6
Joanne,1962,F,AK,6
Joy,1962,F,AK,6
Karla,1962,F,AK,6
Loretta,1962,F,AK,6
Maria,1962,F,AK,6
Melody,1962,F,AK,6
Natalie,1962,F,AK,6
Ronda,1962,F,AK,6
Ruby,1962,F,AK,6
Sandy,1962,F,AK,6
Susie,1962,F,AK,6
Tanya,1962,F,AK,6
Vivian,1962,F,AK,6
Amy,1962,F,AK,5
Audrey,1962,F,AK,5
Bernadette,1962,F,AK,5
Bertha,1962,F,AK,5
Charlene,1962,F,AK,5
Deanna,1962,F,AK,5
Dianna,1962,F,AK,5
Dianne,1962,F,AK,5
Frances,1962,F,AK,5
Glenda,1962,F,AK,5
Hannah,1962,F,AK,5
Jackie,1962,F,AK,5
Jo,1962,F,AK,5
Kristin,1962,F,AK,5
Lillian,1962,F,AK,5
Lorena,1962,F,AK,5
Lucy,1962,F,AK,5
Maggie,1962,F,AK,5
Marcella,1962,F,AK,5
Marilyn,1962,F,AK,5
Maureen,1962,F,AK,5
Melissa,1962,F,AK,5
Monica,1962,F,AK,5
Nellie,1962,F,AK,5
Nina,1962,F,AK,5
Phyllis,1962,F,AK,5
Polly,1962,F,AK,5
Sheri,1962,F,AK,5
Sophie,1962,F,AK,5
Tammie,1962,F,AK,5
Terry,1962,F,AK,5
Tracey,1962,F,AK,5
Vera,1962,F,AK,5
Verna,1962,F,AK,5
Vicky,1962,F,AK,5
Mary,1963,F,AK,78
Lisa,1963,F,AK,66
Linda,1963,F,AK,58
Sandra,1963,F,AK,55
Karen,1963,F,AK,52
Donna,1963,F,AK,50
Susan,1963,F,AK,50
Teresa,1963,F,AK,48
Barbara,1963,F,AK,45
Deborah,1963,F,AK,44
Sharon,1963,F,AK,44
Lori,1963,F,AK,41
Patricia,1963,F,AK,39
Brenda,1963,F,AK,36
Kimberly,1963,F,AK,36
Pamela,1963,F,AK,32
Cynthia,1963,F,AK,30
Carol,1963,F,AK,29
Denise,1963,F,AK,29
Kelly,1963,F,AK,28
Julie,1963,F,AK,27
Debra,1963,F,AK,26
Elizabeth,1963,F,AK,26
Cheryl,1963,F,AK,25
Kathleen,1963,F,AK,25
Laura,1963,F,AK,24
Kathy,1963,F,AK,23
Tina,1963,F,AK,23
Angela,1963,F,AK,22
Robin,1963,F,AK,22
Christine,1963,F,AK,21
Leslie,1963,F,AK,21
Margaret,1963,F,AK,21
Martha,1963,F,AK,21
Michelle,1963,F,AK,21
Nancy,1963,F,AK,21
Rebecca,1963,F,AK,21
Theresa,1963,F,AK,21
Diane,1963,F,AK,20
Jennifer,1963,F,AK,20
Catherine,1963,F,AK,19
Janet,1963,F,AK,19
Valerie,1963,F,AK,19
Diana,1963,F,AK,18
Alice,1963,F,AK,17
Debbie,1963,F,AK,17
Sheila,1963,F,AK,17
Darlene,1963,F,AK,16
Kim,1963,F,AK,16
Tracy,1963,F,AK,16
Katherine,1963,F,AK,15
Michele,1963,F,AK,15
Ruth,1963,F,AK,15
Anna,1963,F,AK,14
Carolyn,1963,F,AK,14
Connie,1963,F,AK,14
Dawn,1963,F,AK,14
Joan,1963,F,AK,14
Tammy,1963,F,AK,14
Annette,1963,F,AK,13
Carla,1963,F,AK,13
Cindy,1963,F,AK,13
Heidi,1963,F,AK,13
Janice,1963,F,AK,13
Rhonda,1963,F,AK,13
Rose,1963,F,AK,13
Sherry,1963,F,AK,13
Judy,1963,F,AK,12
Laurie,1963,F,AK,12
Terri,1963,F,AK,12
Wendy,1963,F,AK,12
Ann,1963,F,AK,11
Becky,1963,F,AK,11
Charlene,1963,F,AK,11
Colleen,1963,F,AK,11
Deanna,1963,F,AK,11
Dorothy,1963,F,AK,11
Evelyn,1963,F,AK,11
Gina,1963,F,AK,11
Maria,1963,F,AK,11
Monica,1963,F,AK,11
Sherri,1963,F,AK,11
Shirley,1963,F,AK,11
Suzanne,1963,F,AK,11
Beverly,1963,F,AK,10
Bonnie,1963,F,AK,10
Carrie,1963,F,AK,10
Gail,1963,F,AK,10
Helen,1963,F,AK,10
Jacqueline,1963,F,AK,10
Kathryn,1963,F,AK,10
Lucy,1963,F,AK,10
Shannon,1963,F,AK,10
Tamara,1963,F,AK,10
Andrea,1963,F,AK,9
Betty,1963,F,AK,9
Holly,1963,F,AK,9
Jackie,1963,F,AK,9
Marlene,1963,F,AK,9
Phyllis,1963,F,AK,9
Sarah,1963,F,AK,9
Stacey,1963,F,AK,9
Yvonne,1963,F,AK,9
Anita,1963,F,AK,8
Audrey,1963,F,AK,8
Della,1963,F,AK,8
Eileen,1963,F,AK,8
Eva,1963,F,AK,8
Florence,1963,F,AK,8
Jane,1963,F,AK,8
Jean,1963,F,AK,8
Joann,1963,F,AK,8
Julia,1963,F,AK,8
Lena,1963,F,AK,8
Lynn,1963,F,AK,8
Marilyn,1963,F,AK,8
Melissa,1963,F,AK,8
Molly,1963,F,AK,8
Peggy,1963,F,AK,8
Renee,1963,F,AK,8
Stephanie,1963,F,AK,8
Veronica,1963,F,AK,8
Vicki,1963,F,AK,8
Wanda,1963,F,AK,8
Amy,1963,F,AK,7
Arlene,1963,F,AK,7
Charlotte,1963,F,AK,7
Christina,1963,F,AK,7
Dianna,1963,F,AK,7
Doris,1963,F,AK,7
Elena,1963,F,AK,7
Esther,1963,F,AK,7
Marie,1963,F,AK,7
Melanie,1963,F,AK,7
